key,year,countryCode,basisOfRecord,decimalLatitude,decimalLongitude,datasetKey,eventDate
3346101640,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3346106724,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3347846672,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3347846674,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3347897807,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3347920766,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3347925806,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3347932790,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3347932793,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996-01-04
3346043607,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996
3346046641,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996
3347652620,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996
3347734704,1996,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1996
3349482601,1996,BR,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,1996
3346042039,1995,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1995
3346043990,1995,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1995
3348016779,1995,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1995
4053176843,1995,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1995
4053177868,1995,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1995
3346106729,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3346126810,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3347846679,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3347879741,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3347879746,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3347904792,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3347904795,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3347920768,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3347925809,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3347932796,1994,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1994
3346101637,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3346105769,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3346106728,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3346107727,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3346109719,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3346110761,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3346110764,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347846676,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347846678,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347846682,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347879737,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347879740,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347879743,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347879745,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347879749,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347891846,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347897797,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347904794,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347904797,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347920767,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347922679,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347925808,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347925811,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347932795,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347932798,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347949718,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-15
3347949721,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993-03-25
3347423366,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993
4153243391,1993,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1993
3346042585,1992,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1992
3346046642,1992,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1992
3346047603,1992,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1992
3346048611,1992,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1992
3346049620,1992,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1992
3347721661,1992,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1992
3347725659,1992,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1992
3347747692,1992,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1992
1315974081,1987,US,LIVING_SPECIMEN,28.1,-81.6,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1987
3347374252,1987,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1987
3347540674,1987,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1987
3349350593,1987,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1987
3351925072,1987,US,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,1987
6189219754,1987,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1987
6189299081,1987,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1987
6189359759,1987,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1987
6217625409,1987,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1987
3347695657,1986,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1986
3347747693,1986,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1986
1315957535,1985,US,LIVING_SPECIMEN,37.0,-120.0,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1985-07
1315963891,1985,US,LIVING_SPECIMEN,28.1,-81.6,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1985-07
1315969360,1985,US,LIVING_SPECIMEN,28.1,-81.6,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1985-07
1315972335,1985,US,LIVING_SPECIMEN,38.904722,-77.016389,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1985-07
6189289180,1985,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1985
1315960385,1983,US,LIVING_SPECIMEN,33.0,-83.5,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1983
1315965920,1983,US,LIVING_SPECIMEN,33.0,-83.5,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1983
6189219738,1983,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1983
6236872358,1983,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1983
1315974503,1981,US,LIVING_SPECIMEN,37.0,-120.0,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1981-08
1315967896,1979,US,LIVING_SPECIMEN,37.0,-120.0,3c6e7390-3b56-11dc-8c19-b8a03c50a862,1979-10
6189270506,1906,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1906-08-02
57055867,,,OCCURRENCE,,,855199ca-f762-11e1-a439-00145eb45e9a,
57116208,,,OCCURRENCE,,,855abc6c-f762-11e1-a439-00145eb45e9a,
87821657,,US,LIVING_SPECIMEN,,,863efcc4-f762-11e1-a439-00145eb45e9a,
346936759,,,OCCURRENCE,,,855abc6c-f762-11e1-a439-00145eb45e9a,
1315963457,,US,LIVING_SPECIMEN,38.904722,-77.016389,3c6e7390-3b56-11dc-8c19-b8a03c50a862,
1315967562,,US,LIVING_SPECIMEN,38.904722,-77.016389,3c6e7390-3b56-11dc-8c19-b8a03c50a862,
1315970172,,US,LIVING_SPECIMEN,27.438889,-80.335556,3c6e7390-3b56-11dc-8c19-b8a03c50a862,
1315972339,,US,LIVING_SPECIMEN,27.438889,-80.335556,3c6e7390-3b56-11dc-8c19-b8a03c50a862,
1586020847,,US,LIVING_SPECIMEN,,,d4f4481a-03e0-46d4-a712-610fc721749a,
1586020856,,US,LIVING_SPECIMEN,,,d4f4481a-03e0-46d4-a712-610fc721749a,
1586024095,,US,LIVING_SPECIMEN,,,d4f4481a-03e0-46d4-a712-610fc721749a,
1586024108,,US,LIVING_SPECIMEN,,,d4f4481a-03e0-46d4-a712-610fc721749a,
1586024167,,US,LIVING_SPECIMEN,,,d4f4481a-03e0-46d4-a712-610fc721749a,
1586024214,,US,LIVING_SPECIMEN,,,d4f4481a-03e0-46d4-a712-610fc721749a,
1586025052,,US,LIVING_SPECIMEN,,,d4f4481a-03e0-46d4-a712-610fc721749a,
1655888320,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888323,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888330,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888374,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888397,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888402,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888404,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888408,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888416,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888422,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888430,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888434,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888440,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888444,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888450,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888453,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888465,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888488,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888516,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888527,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888535,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888536,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888541,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888544,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888550,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888565,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655888642,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655889321,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655889348,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655889385,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655889406,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1655889416,,,OCCURRENCE,,,e731a329-1fe3-4497-9e3c-24cb9235b5a1,
1897393395,,,PRESERVED_SPECIMEN,,,244834e9-f320-4368-b928-dd66e991f852,
1897393465,,,PRESERVED_SPECIMEN,,,244834e9-f320-4368-b928-dd66e991f852,
2569191632,,US,MATERIAL_SAMPLE,40.7936,-73.9565,4a2b864b-f3b8-4964-8147-c28e7f73499e,
3345990652,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3346167987,,IT,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3346188114,,IT,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3347404706,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3347404707,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3347405986,,CR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3347423816,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3347441798,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348028048,,IT,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348094199,,IT,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348108271,,IT,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348111211,,IT,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348113239,,IT,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348143185,,IT,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348159225,,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348161797,,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348187159,,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348193226,,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348204189,,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348220121,,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348231301,,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348244142,,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3348618000,,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3349014364,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3349015411,,IT,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3349105245,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3349151557,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3349178908,,CR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3349209590,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3349211704,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3349277029,,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3349297909,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3349307125,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3349321249,,CR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3349351043,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3349383672,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3351015346,,US,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3351442802,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3351471678,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3351522779,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3351532561,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3351602543,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3351786469,,US,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3410528090,,,MATERIAL_SAMPLE,,,0b0dc293-3b26-49db-b9f1-817b31ebf603,
3410528217,,,MATERIAL_SAMPLE,,,0b0dc293-3b26-49db-b9f1-817b31ebf603,
3410536904,,,MATERIAL_SAMPLE,,,0b0dc293-3b26-49db-b9f1-817b31ebf603,
3410539419,,,MATERIAL_SAMPLE,,,0b0dc293-3b26-49db-b9f1-817b31ebf603,
3412552140,,,MATERIAL_SAMPLE,,,f8fe66a3-3b13-464d-b91f-0be66f6a26c7,
3412556242,,,MATERIAL_SAMPLE,,,82818753-a3d1-4c29-a837-e6fde0a58672,
3817597710,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3817597711,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3817746848,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3817746850,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3817767921,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3817767922,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
3817952661,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
3818374828,,,PRESERVED_SPECIMEN,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,
4152679224,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152682182,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152682183,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152684197,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152684198,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152690237,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152690238,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152693260,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152693261,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152694145,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152696248,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152696249,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152697220,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152697221,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152751267,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152756250,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152756251,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152764249,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152764250,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152774207,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4152774208,,MX,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2016/2018
4153320924,,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1990/1999
6189191431,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
6189389105,,US,MATERIAL_SAMPLE,38.297539,-122.286865,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1990/1999
6189470114,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
6189635180,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
6189746568,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
6189752746,,ES,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
6403829405,,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,
